Total_votes,hate_speech,offensive_language,neither,class,comments
3,0,3,0,1,man hope dont think think hoe lezgnik
3,1,2,0,1,man watched shade gay trailer shit looked like wackest movie time yall hyping trash
3,0,2,1,1,man rather see morning selfies bitch dont change look case monday see jaybey poster ijs
3,2,1,0,0,man swear today like nation hit tony he driving day chink almost smashed
3,0,3,0,1,man thought heifer yo old bitch first went fed nigga would smoke
3,0,3,0,1,man wish bitch would stfu
3,0,3,0,1,man im tired dealing hoe dick
3,0,2,1,1,man im tryin take intoxication charlie sheen level today im going
3,0,3,0,1,man im tryna give chief keefs mixtape chance shit trash
3,0,0,3,2,man arrested opened nip bottle vodka found car
3,0,3,0,1,man bitch love beyonceno punch line
3,0,3,0,1,man dude next got worst looking hoe ever seen hey
3,1,2,0,1,man fuck bitch as nigga yall doin
6,0,6,0,1,man heartburn bitch
3,0,3,0,1,man bad washington height chick dyckman like grab pussy yell whats good son im still fuckin
3,0,3,0,1,man bitch dont call back job cuhh uma snapping
3,0,0,3,2,man im glad im around see redskin go playoff considering happens lifetime redskinsblow
3,0,0,3,2,man zebra print dress robs bank
3,0,3,0,1,man bad built bitch san antonioamp u cant wear thong beach yo as bet retweet
3,0,3,0,1,man bitch beautiful helen troy
3,1,2,0,1,man stop acting like faggot go win kaepernick
6,1,2,3,2,man talk em rt straightcash course nothing wrong applebees like trash food
3,1,2,0,1,man bad bitchesbroke niggaz tweet trapi feed bullshit negativity niggaz line plate
3,1,2,0,1,man nigga courage always bein bitch hit dat shit lil nigga
3,0,3,0,1,man run game aint hoe fuck alex dont even need bitch as
6,1,5,0,1,man there lot fat bitch
3,0,3,0,1,man bitch boring yo outgoing fun wild bitch
3,0,2,1,1,man hoe familiar one minute team next minute aint witcha
6,0,6,0,1,man bitch smell like cheap lip stick
6,0,6,0,1,man da fuck let hoe background looking like got damn zebra betawards
3,0,2,1,1,man hoe even bother wearing clothes theyre going like
6,1,5,0,1,man ugliest bitch talk
6,0,6,0,1,man got fucked within inch life evening im unbothered bitch carryon
3,0,3,0,1,man im wish big booty bytches would use nickname judy shy typical old
3,1,2,0,1,man aunt petunia royal bitch
3,0,0,3,2,man serious shiner chara sporting yowza
3,0,3,0,1,mane dis nicca call mo time n say finna pull dnt pull
3,0,3,0,1,mane wtf wake look da window showin like mf outsidegood thing nicca went walmart yesterday good aone snack
3,0,0,3,2,mann first game week cant wait redskin always redskin
3,0,3,0,1,mann pussy throwback
3,0,3,0,1,mann jada pickett badddddd bitch lawd
3,0,0,3,2,mannnn tonight feel like trash
3,0,3,0,1,mannnnnn hoe aint loyal
3,0,1,2,2,manual labor trash
3,0,0,3,2,many people claiming slippery slope absolute one said slippery slope argument paranoid delusional tcot
3,0,3,0,1,maple room bitch sacto style
3,1,2,0,1,marca got many hoe confused
3,0,2,1,1,marcus colston damn trash
3,1,0,2,2,marcus smart belongs celtic trash destiny
3,0,3,0,1,marcus hoe schleeeeeeeeeeppppppp
3,0,3,0,1,marijuana turn good pussy great
3,0,3,0,1,marijuana hydro pussy hoe as titty
3,0,3,0,1,marilyn monroe set standard hoe achieve society
4,0,0,4,2,mark teixeira finally stepping hr couple bb yankee
3,0,3,0,1,married skinny bitch trickin wit thick bitch got sum big hip call boa hypocrite
3,0,3,0,1,mary jane dumb bitch peter job saving city spiderman shes bitching hasnt came play
6,0,0,6,2,matai ngeli alu polosi ho nifo
3,0,2,1,1,math forever confusing retard
3,0,2,1,1,matt cancer free got ta hoe throw booty bedtime
3,0,3,0,1,matt got shade tryin scope bitch
3,0,3,0,1,maury funny sometimes ratchet hoe need get knocked fuck
3,0,0,3,2,may bird paradise fly nose may elephant caress toe may wife runner u
6,1,0,5,2,maybe barackobama colored blind red line tough talk walk tcot
3,0,0,3,2,maybe dont feel great got hr sleep surely last night box cooky amp cracker dinner chunk
3,1,2,0,1,maybe dont text first read message dont respond k bitch ncpostgrad
3,0,3,0,1,maybe shoulda informed cousin social anxiety taking crowded bar bright side texas hott bitch
3,0,3,0,1,maybe ill love one day maybe well someday grow till sit drunk as runway hoe
3,0,3,0,1,maybe im bitter as nigguh like obito
3,1,2,0,1,maybe im one maybe im two maybe im nigguh call youre
3,0,3,0,1,maybe werent conceited bitch people would like
3,0,2,1,1,maybe next time day drink ill balance bitch mary jane cause itslevelstoothisshit
6,1,3,2,1,maybe reluctantly theyve done mean discrimination law state culturally queer people state
3,0,3,0,1,maybe eat makeup pretty inside also bitch
3,2,1,0,0,mayweather pussy he winning cu pick fight pick nobody fighter fightpacquiao floydmayweather
3,0,0,3,2,mccann although greatest season would step russel martin mccann carlos ruiz mlb yankee
3,0,1,2,2,mcdonalds hella trash
3,2,1,0,0,mcdonalds pipe self defence beating one nigger who hand would shake thats deal sheboons
3,0,3,0,1,amp elizabeth bitch
3,0,3,0,1,amp lew differ philosophy say smack bitch bet watch mouf
3,0,0,3,2,amp hubby relaxing studio lilthen headed str honey doo wop wop bday bash kristen
3,0,3,0,1,amp next bitch gone turn fashion side amp aint wearing nun designer shit shit basic af
3,0,3,0,1,bryan still bitch
3,0,2,1,1,da iamcolinquinn gon na reboot da jefferson dis time gon na weezy married pre op trannies
3,0,3,0,1,big ol titty bitch saverearose
3,0,3,0,1,bitch
3,0,3,0,1,bitch song ifihadme
3,0,3,0,1,homie hou_hefner rockin bitch night meetushere
3,0,3,0,1,nig yungnaughti running shit miami court lost one game day
3,0,3,0,1,nigguh stay doin
3,0,0,3,2,song bird sang h gospel choir
6,0,6,0,1,calling bout nigga shit bird amp nigga aint fucking fucking care
3,0,0,3,2,gusta pollo espaol lol
3,0,2,1,1,n niccas ya type neva exchange wan na talk n still gain u
3,0,3,0,1,sarayeagley caffenate bitch dont know use daves coffee maker struggle cleadventures
3,0,3,0,1,folk try come ok hoe cool
3,0,3,0,1,rt officialcnote coolin hoe
3,0,3,0,1,mom honestly thank making bad bitch mom youve got ta stop
3,0,0,3,2,downloads flappy bird sierra welp go school
3,0,2,1,1,put twist tie bag ice youll get car kiersten nahh bitch itll cool
6,0,0,6,2,meatloaf cream potato deer steak gravy pinto bean cornbread pear cobbler n bread pudding fhc
3,0,3,0,1,meek nut shit one time bitch guess yall forgot hoe shit wale twitter oh ok
3,0,3,0,1,meek mill said get yo game lose yo bitch damn lol
3,0,0,3,2,meet india amazing deathdefying monkey king
3,0,3,0,1,megatron mustve fucked stafford bitch something throw man ball
3,0,3,0,1,mei haruka tied take three cock pussy andmouth
6,0,6,0,1,melo shouldve got bitch east
3,0,3,0,1,member bitch put le front everything foreign mf
3,3,0,0,0,member nontraditional religion subhuman trash
3,0,0,3,2,memorial weekend early bird wine walk price still available participating location
3,0,0,3,2,mention probably look like septic tank rt billcosby go ahead meme cosbymeme
3,1,2,0,1,merry christmas bitch
3,0,3,0,1,merry christmas yall bitch hoe
3,0,3,0,1,messi thinking ronaldo bitch couldnt even make group ahaaaaa
3,0,3,0,1,messy as hoe aint fucking friend
3,1,2,0,1,messy ass bitch would blast yall dumb bitch im even gon stoop yalls level
3,0,3,0,1,met bad bitch chicago hat wasnt cocked yo
3,0,3,0,1,met foreign bitch wesley better call
3,0,0,3,2,met woman trying feed crow brazil nut
3,0,3,0,1,met bitch online call ebae
3,0,3,0,1,mf dont care tha kid except nigga amp bitch
3,0,3,0,1,mf see picture couple walking stair together amp caption goal bitch going stair
3,0,1,2,2,mi caldito de pollo estuvo incredible ahora snuggle con mi snuggie mi hubby queeee riiikkooo
3,0,2,1,1,mimi worried bout stevie j marriage bitch aint even realize made sex tape married man
3,0,3,0,1,minos daboss_s willyroast caption thisgt nah bitchwere gon na keep virginity
3,0,3,0,1,miami bitch
3,0,0,3,2,miami run defense alex smith trash
3,2,1,0,0,michael sam cut prof fag dont belong football nfl heterosexual sport heterosexual
3,0,3,0,1,michigan big state hoe twitter instagram make smaller
3,1,2,0,1,middle eastern indonesian woman beautiful never seen ugly bitch bollywood film ever
3,0,3,0,1,might buy bitch bag weekend idk
3,0,3,0,1,miley cyrus got hardest song club j aint foot tho hoe love boot
3,1,2,0,1,miley cyrus want hump thing smoke weed retarded as
3,0,3,0,1,miley cyrus went singer tv show stripper cant rapshe need big as tiddy dat bitch
3,0,3,0,1,miley cyrus kinda look like retarded care bear
3,0,3,0,1,milk marie dont approve ugly hoe
3,0,3,0,1,milk marie got pretty pussy call pink cause nigga fell love
3,0,3,0,1,million dollar bitch slap ho
3,1,2,0,1,million nigga rap yall make music like quality song spittin bar shit play wit bitch
3,0,0,3,2,mint oreo gtgtgt
3,2,1,0,0,minus retarded poor bot
3,0,3,0,1,miss niggah leo
3,0,2,1,1,miss scary hoe
3,0,3,0,1,miss lil bitch xmasonlifex
3,0,1,2,2,mississippi state fan best mock easy poor state hard getting win top opponent failstate
3,0,3,0,1,missouri got swag fag lmao
3,0,3,0,1,mitt romney gone take away weave become president hoe gone walkin around looking like lil bill amp calliou
3,0,0,3,2,mitt romney hate big bird fascist
3,0,3,0,1,mix bitch
3,0,3,0,1,monique made whole fucking career offa call slim girl skinny bitch lost weight unhealthy shes done
3,1,2,0,1,model bitch gym working fitness dont mean nothing cuz still gon buy titty
6,0,6,0,1,modern day singer talk shit rapper talk lolhoes
3,0,0,3,2,molly ellie need tea cafeshaw bound go everyone else amsterdam couldnt get time hey ho
3,0,3,0,1,molly make bitch crazy
3,0,2,1,1,molly bitch love come hate go
3,0,3,0,1,mom called rude as hoe rude
3,0,2,1,1,mom really came found anything possible bitch
3,0,3,0,1,mom said couldnt chocolate milk past nine punched bitch pussy satan
3,1,2,0,1,mom youve real bitch lately
3,0,3,0,1,mom heard song guy bitch long something could fuck world hour something lolol
3,0,3,0,1,momma always told crazy hoe say im amazing dont listen lady
3,0,3,0,1,momma always told crazy hoe say im amazing dont listen lady
3,0,1,2,2,mommy said pussy cat inside dawgs house
3,0,3,0,1,mom hoea disrespectful one jusdahl yall bitch trash
3,0,3,0,1,monday like saturday bitchturnup
3,0,3,0,1,money gtgtgtgt best pussy
3,0,3,0,1,money aint thang bitch thats lie control every bitch thats alive
3,0,3,0,1,money cant buy love dont pay pussy
3,0,3,0,1,money doesnt make happy one bit money make feel comfortable anything get pussy dead as broke tho tbh
3,0,3,0,1,money first woman second hoe last
3,0,3,0,1,money bin mind lately think time leave hoe alone get program
3,0,1,2,2,money hungry hoe never get crumb
3,1,2,0,1,money make bitch fuck nigga steal
3,0,3,0,1,money impress broke bitch
3,0,3,0,1,money bitch even though love lady
6,0,5,1,1,money pussy amp freedom
3,0,3,0,1,money hoe car clothes
3,0,0,3,2,monkey see monkey really abu
3,0,0,3,2,monkey see monkey doo
3,0,2,1,1,monkey see monkey narnfraud swiftee amp narnfraud pathetic disturbed pair thug mngop proud stribpol
3,0,3,0,1,monopoly fucking stupid fuck dumb as game bitch as shit
3,0,2,1,1,montana wisconsin maine new hampshire north south dakota wyoming place move exhoe happy
3,0,0,3,2,moral story like yank ill pretty much anything tell
3,0,3,0,1,disability bigotry left rt icampintense aaronworthing carolcnn cnn defend palin retard
3,0,3,0,1,moreno little bitch dumb bitch
3,0,0,3,2,morning terror read ocean trash gone one know went
3,0,1,2,2,morning trash
3,0,3,0,1,jordan dropped trash fucked like pair thats including columbian
3,2,0,1,0,niccas broke always n limelight
6,1,5,0,1,nigga send hate thru bitch
4,0,4,0,1,time thinking bitch u gon na give pussy
3,1,2,0,1,hoe copy paste someone copying give prop
3,0,3,0,1,niccas thought real tried derail
3,0,3,0,1,bitch aint real
3,0,0,3,2,mother nature hate yankee baseball
3,0,3,0,1,mother nature drunk bitch know party
3,0,3,0,1,mother asked wanted christmas year replied go crazy sister bitch
3,1,2,0,1,mother b bitch
3,0,3,0,1,mother fuck everything got going today im going vega hour bitch
3,0,3,0,1,motherfuckas tryna hate whip acting like got cooler interiorlight speaker hell nah bitch boy
6,0,5,1,1,moving bitch weekend
3,0,2,1,1,moving always bitch im excited dallas though
3,0,0,3,2,mr president amp homeland security please ignore foreign threat focus sole attention police force acab landofthefree
3,0,3,0,1,mrnvr get pussy u virginnnn
3,0,3,0,1,m st aint hoe fuckin auburn
3,0,3,0,1,mufuckas followin bitch tho
3,0,3,0,1,mum agrees ur wee moody cunt cani deal fact im right dadsbeingsilly
6,1,4,1,1,mum told guy one direction puffin dutchy nd like least cunt isny mad smackhead
3,0,0,3,2,munching ww cracker amp studying nycs trans syst since nyc amp havent thing yr clubinsomnia vacay
3,0,3,0,1,murda mook rip shit
3,0,2,1,1,murda mook
3,0,3,0,1,music make sick bitch
3,0,3,0,1,music bitch put
3,0,3,0,1,music sound million time better car love sub new speaker like mini rave bitch bumpin
3,2,1,0,0,must light skin hoe campaignmindy lmfao wtf mean af trickinggawd wasnt ready bruh rip
3,0,3,0,1,musta let dem retard food shop one step boot da foodtown yall know step nigga shoe
3,1,2,0,1,mute hoe
3,1,2,0,1,mute pussy smh
3,1,0,2,2,muzzled pit bull throat slit found side road pa via examinercom hideous abuse throat slit left die
3,0,3,0,1,sister use walk blade everynight way see bitch dont place try amp tell wtf amp shouldnt
3,0,3,0,1,saying bitch go get yo nigga hoe cuz im gon na beat yo as like gon na beat nigga bitch go get yo nigga
3,0,3,0,1,fantasy reign start today got pussy nigga los first lmaocmon seattle cut upppppp
3,0,0,3,2,hawaiian thought day aloha muzzie pig ever
3,0,3,0,1,instagram bitch telling cant follow person fuck
3,0,3,0,1,instagram song aint bout postin picture hoe allowed post picture aint posting none
3,0,3,0,1,lil cousin locked year beating bitch metal bucket
3,0,3,0,1,moor friendsno black friendsbut moor friend said nigger came nigeriayou loststop tagging
3,0,0,3,2,oriental gallery blog new land free enterprise
3,0,3,0,1,ralph lauren jacket come tomorrow im giving free hug bitch know high quality fabric feel like
3,0,2,1,1,true life episode come later tonight pm central time true life wan na tranny
3,0,1,2,2,twitter app poo trash
9,5,4,0,0,advice day trannygo fuck self
3,0,3,0,1,alarm clock callin lol wake yo as get money bitch
3,0,1,2,2,arguement shes baddest white girl shes trashher argurment shes trash shes paid
3,1,2,0,1,asshole credential even redneck hate
3,0,2,1,1,aunt said im handsome fuck hoe
3,0,1,2,2,auto correct make sound fob
3,0,3,0,1,baby lexy whole aint shit bitch winter sorry as rwd thats flaw still love tho
3,0,1,2,2,baby boy asleep monkey since little love son much
3,0,1,2,2,baby guinea pig cute adorable
6,0,6,0,1,bad dawg thats yo hoe
3,0,3,0,1,bad lipsdriprubies rt vofd bitch act like cant read like word dont meaning
3,0,3,0,1,bae said u bitch watch yall mouth lmao
3,0,3,0,1,barber bein able cut hair yesterday really prevented goin club gettin mad bitch b owe free cut
3,2,1,0,0,best friend love justin beiber fag cryystalina
3,0,1,2,2,best friend say dont need love right think soon love monkey
3,0,3,0,1,bestfriend biggest bitch know thats best friend lol
3,0,0,3,2,bf iamthedannibal love crow thought might enjoy last tweet
3,0,0,3,2,bird got headache
3,0,3,0,1,bitch
3,0,3,0,1,bitch remy stuck
3,0,3,0,1,bitch as buddy pmo
3,0,3,0,1,bitch as like allergic reaction service faction
3,0,3,0,1,bitch bad
6,0,6,0,1,bitch bad like brittany wish brittany
3,0,3,0,1,bitch bad lookin like bag laundry
3,0,3,0,1,bitch bad piece yo bitch got bad foot
3,0,3,0,1,bitch bad island
6,0,5,1,1,bitch bre ina good mood freed young hogg
3,0,3,0,1,bitch anything except average
3,1,2,0,1,bitch cold average couldnt fuck last bitch
6,0,6,0,1,bitch cold average couldnt fuck last bitch
3,0,3,0,1,bitch educated client pay payment
6,1,5,0,1,bitch magic city shaking as amp titty
3,0,3,0,1,bitch get nerve
3,0,3,0,1,bitch got ta fly flyer
3,0,3,0,1,bitch pussy got hella power
3,0,3,0,1,bitch pussy multipurpose take dick hide dope
3,0,3,0,1,bitch say im dog house fuck mean
6,0,6,0,1,bitch say im dog house fuck mean
3,0,3,0,1,bitch loaded last night young_lifted
3,0,3,0,1,bitch ralphy thanks
3,0,3,0,1,bitch work chic fil say real b dory rt save life
3,0,2,1,1,bitch related kissing cousin
6,0,6,0,1,bitch cleaning
3,1,2,0,1,bitch get christian nigga
3,1,2,0,1,bitch average spend money got ya girl want gon get fucked aint askin
3,0,3,0,1,bitch pop pussypop gum pop pill
3,0,0,3,2,black queen dreading hairsthank high moor queen asked fori want better
3,0,3,0,1,blue flag brite nd ya bitch blowing like play bagpipe
3,0,3,0,1,boy ryanbowersob got hoe
3,1,2,0,1,boyfriend smart as bitch watch wear pant fucking unzip k
3,0,3,0,1,brother doesnt know american horror story bitch lame as fuck
3,0,3,0,1,brother fucking pussy
3,0,3,0,1,brother thincc im playing keep putting ac fuccing wit ill break amp bitch burning uuuup
3,1,2,0,1,brother ex fat hog man swear reason doesnt money anything right cause white hoe
3,0,3,0,1,car wet bitch wet drive car pool
6,1,3,2,1,cat fighting street cat carry glass room hell stfu pussy
3,0,3,0,1,cat rolled said let go run game bitch
3,1,2,0,1,cat bitch niggah
3,0,3,0,1,cheapest broke as meal egg noodle aint buter pepper nothing put syrup bitch
3,0,3,0,1,clothes always retro sexual like im hetro play bitch like nintendo takee ride benzo dillyduzit
3,0,3,0,1,cousin bio instagram light skin dark skin brown skin bitch holla funny hell
3,0,3,0,1,cousin said hoe aint shit idk want aint shit either got dying lol
3,0,3,0,1,dad go son bitch light cigarette kitchen oh
3,0,3,0,1,dad bitch
3,0,3,0,1,dad bitch
3,0,3,0,1,dad said karl always biggest pussy kid im sorry karl youre pussy love dad lmfao
3,0,3,0,1,dad told yourdudeferg dad text one friend say hashtag pussy hahahaha im done
3,0,3,0,1,dad talking dog fetching skill seen nigga mad shit air bud as air pussy
3,0,3,0,1,dad friend telling dad got good pussy last night good lay real bummer
3,0,2,1,1,dad side family ghetto af mom side family prim proper haha
3,0,3,0,1,dawg ceomiamimike told must klounge saturday rockin bitch wit tha
3,0,3,0,1,dick want pussy
3,0,3,0,1,dick bitch
3,2,1,0,0,doctor tonight miserable cunt even nurse pissed shes since pm hasnt come see
3,0,0,3,2,doctor office retarded noticed put prescription order canceled give u call need refill thanks
3,0,3,0,1,dog number bae way hoe
3,0,3,0,1,dog lifted leg pee shes butch bitch
6,0,6,0,1,dog man remember ok girl text phone b squad ready deep thenna bitch ready go
3,0,3,0,1,bitch crime partner ima bitch get mad lil doctor
3,0,3,0,1,duck got big fuck yes duck like bird
3,0,2,1,1,dumbass redskin mcnab jersey
3,0,3,0,1,ex wanted reason continue whole hoe outchea tried make feel bad comment thirsty
3,0,3,0,1,ex wan na work bitch try yoga
3,0,3,0,1,expectation high come anything weed pussy foodmy clothes n kick people shit needa
3,0,3,0,1,eye brow finna fleekate fleek bitch
6,4,2,0,0,eye feel chink eyed
6,0,0,6,2,favorite dc restaurant charlie palmer sweet_me_lissa sassylibrarian taotao_salupa tingtingbabyyyy
3,0,3,0,1,favorite picslip thats dumb bitch posted pic isnt sure
3,1,0,2,2,flow retarded
3,0,0,3,2,goal soccer year get yellow card every game
3,0,3,0,1,goal one day nice rolex wear hoe everyday
3,0,3,0,1,god mother think im stoner someone watch tweet lmfao ya boy clean nikki minaj pussy
3,0,1,2,2,grandma threw rap one made th grade im literally cry thats work trash
3,0,3,0,1,grandpa hooked friend pussy vega praise
3,1,2,0,1,hair one kind dont ever fix mouth say hair alike cause guess hoe aint
3,0,0,3,2,hair trash need put masque take much energy dont
3,0,0,3,2,head big snapbacks like beany better anyway
3,0,2,1,1,high school need gon throw hood reunion party everybody know ghetto hell
3,0,3,0,1,hobby consist sleeping amp subtweeting random people school dont even know im judgemental bitch
3,0,3,0,1,hoe trippin lol
3,0,3,0,1,hoe love go shoppin
3,1,2,0,1,hoe drugzzz
3,0,3,0,1,homeboy got hoe number house arrest said thats good wont ask go anywhere
3,1,2,0,1,honky honky motherfucking honky
3,1,2,0,1,house piece full thank god little jungle bunny outta face
3,0,3,0,1,job hoe gon na call talking bout come work ummm im staying bed
3,0,3,0,1,life going bitch short week
3,0,3,0,1,lil bitch vet say need dog
3,0,3,0,1,lil bitch called said needa break leave cuz bitch im doin great
3,0,3,0,1,lil cool as bitch northside
3,0,3,0,1,lil cousin hating bitch always want older nigga fault fuck bitch chilllol
4,0,4,0,1,main bitch amp side bitch mad could give two fuckssss
3,0,3,0,1,main bitch side bitch mad could give two fuck need two cup
3,0,3,0,1,main bitch called tell missed super cute love boo morgaanita
3,0,3,0,1,main bitch ghost
6,1,4,1,1,main girl tryna get blessing side hoe tryna get affection
3,0,2,1,1,main riribarbie georgegia yessssss ladykimora turntup vega bitch
6,0,0,6,2,mama made brownie everything
3,0,1,2,2,manager flyy new brand pre order w gt sevenflyy red lust amp cherry white beany
3,1,2,0,1,manager retarded bruh always asking siri spelling nigga dum af doe
3,2,1,0,0,manager stupid cunt yes said
3,0,3,0,1,mention amp tl moving fast af sorry im flooding yo shit im lowkey tryna get hoe yall
3,0,3,0,1,mf dawggg miss hoe man
6,0,6,0,1,mom bitch much
3,0,0,3,2,mom didnt buy oreo doesnt love
3,1,2,0,1,mom cunt
3,0,3,0,1,mom clueless whats going lol like cant trust negro witcha money lmfao whaaaat
3,0,3,0,1,mom bought bunch new sandles amp chipped toe nail like world war bitch
3,0,3,0,1,mom seen progress report amp like wtf wit b bitch wtf see tf ungreatful
3,0,3,0,1,mom told never use word cunt favorite word cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
3,0,0,3,2,mom want buy zebra like real
3,1,2,0,1,mom fucking cunt dude
3,0,3,0,1,mom younger brother gon na come disrespect mom amp call bitch amp cousin gon na tell mom stfu wth
6,0,6,0,1,momma keep talking like bitch gtf im twitter
3,0,3,0,1,mom worse bitch like ugh cant stand hoe
3,0,3,0,1,mother even bitched bitch as ctfu
3,0,2,1,1,name bryanna find bree_bree im baddest bitch youll meet everybody want
3,1,2,0,1,neice getting big ready punch sum bitch lol
3,3,0,0,0,neighbor sick wake um nigger music ctfu
3,0,2,1,1,neighbor hate cuz smoke weed blast ghetto music room
3,1,0,2,2,nephew albino albino astigmatism eye spasm partial blindness fault
3,1,2,0,1,nephew keep tryna kiss im like bitch got zero follower dismiss
3,0,3,0,1,new bitch eat dick like bratwurst
3,0,3,0,1,new bitch finer mf dont understand shit say
3,0,0,3,2,nicca elijahfnbaby swear see madden lol
3,0,1,2,2,nicca drake gear game bad lol
3,0,3,0,1,nicca tip cant act shit taker
3,0,3,0,1,niccas sum spooky shit hide n cut pop n drop bitch
3,1,2,0,1,niccas real fa street rip ike free nwax
3,0,3,0,1,nig im_me_mi oneshadowlove yes black people live wisconsin lmao sbabylifeshock da shit learnsomethingeveryday
3,0,3,0,1,nig todd gurley beast
3,0,3,0,1,nig talking bout gon na halloween since july excited
3,1,2,0,1,nig jus found girl fuckin anotha nig meet wit dis nigga
3,2,1,0,0,nig jus said aint nuttin worse den fat loud hoetru fuckin story
3,0,1,2,2,nig kkeldalegend took good old new orleans soul food
3,1,2,0,1,nig said dont see difference porno monster ball face
3,0,3,0,1,nigga bolin nothing win bitch breh
3,1,2,0,1,nigga call fat bitch porker lmao
3,0,3,0,1,nigga dmd bitch said ur eye beautiful melt lmaoooo nigga thought reading romantic comedy movie script
3,0,3,0,1,nigga got hanging fat catfish bitch smh
3,0,3,0,1,nigga mister meaner hope back bitch
3,0,3,0,1,nigga stiff bitch even stiffer
3,0,3,0,1,nigga drinking gatorade like dumas hot lol bitch drink water
9,1,7,1,1,niggah
3,0,3,0,1,niggah slept perfect
3,1,2,0,1,niggah waiting weekend take shit
3,0,3,0,1,niggah niggah
3,0,3,0,1,niggah watch awake till
3,0,3,0,1,nigga bigger bouncer roll bitch still smell like ounce
3,0,3,0,1,nigguh
3,0,2,1,1,nigguh naturally forever fly
3,0,1,2,2,nip cold
3,0,0,3,2,nude trash
3,0,3,0,1,partna mississippi told week ago got week fuck ok hoe im stepping game
3,1,2,0,1,phone acting retarded
3,0,3,0,1,phone finally back bitch textnow
3,0,0,3,2,phone fml still got ta get yellow sign lol motivation lol btw zoomed x lol
3,0,1,2,2,pit stankin doin dem flow hard ol colored body da heat dem white woman pushy day want dare flow fixed
3,0,3,0,1,playlist go something like smoke track nigga reggaetonbachata bitch slow jam lucky lady
3,0,3,0,1,po heart still beatin fast da way dat nigger scream dat microphone felt like da welfare office cut da line
3,0,3,0,1,problem got strong idgaf attitude ion show feeling pussy mf
3,0,3,0,1,problem caring bitch amp noggas
3,0,3,0,1,pussy as car wont start scared cold
3,0,3,0,1,pussy popz severely
3,0,3,0,1,pussy taste like pepsi cola
3,0,3,0,1,pussy taste like pepsi cola
3,0,3,0,1,pussy worth
3,1,2,0,1,reaction spoiled white kid say nigga like thug everytime whiggers
3,1,2,0,1,roommate eating obnoxiously wan na fucking slit throat
6,1,5,0,1,sex game better yo ex niggah
3,0,0,3,2,shift wont time mean time im go get mean tweeting trash
3,1,2,0,1,side piece real job nigga dont fuck bird
3,0,2,1,1,sister called chink asked open ctfu fried
3,0,3,0,1,sister bitch nephew got first haircut he bald
3,0,3,0,1,sister bitch
3,0,3,0,1,sister bitch dont get way
3,0,3,0,1,sister said step mom cunt lt love sister
3,0,0,3,2,sister told look like bird past told look like alien
3,0,3,0,1,sister bitching school tomorrow like dont fuck hoe least arent studying right
7,2,5,0,1,slap bitch sense coming
3,0,1,2,2,son still issue tying shoe he barefoot time case wanted know hillbilly status
3,0,2,1,1,stomach hurt like bitch yoo
6,2,4,0,1,tail said dropped k pay last student loan clam broke nigga u dropped k like nothing
3,0,3,0,1,taste music go love song pop pussy bitch like second
3,0,1,2,2,teacher always say man ever abused wife using marijuana unless hide oreo cooky deserves
3,0,3,0,1,teacher called mom cu eating class fucking bitch
3,0,3,0,1,teacher talm bout would make every senior go da army fa yr bitch please meat ainnn doin uh damn thang
3,1,2,0,1,two main wiggas chloetarantino
6,1,5,0,1,walmart tee count designer rt stonyxx nigga hoe designer clothes
3,0,3,0,1,whole goal fuck someone bitch cause turmoil happy relationship
3,0,3,0,1,wigga rt showysantoro ryan gosling knocked eva mendes swag man fuck
3,0,2,1,1,wigga
3,0,3,0,1,worse bitch look better main bitch thats bad right lol
3,0,3,0,1,mykel stay wit bad bitch
3,0,3,0,1,n im tired hearing wouldnt u ol bitch wouldnt people dont play end
3,1,2,0,1,n dat bitch sound like man dat ya grandma fucc yu
6,0,6,0,1,n hoe sooooo ugly like bitch ugly dog like dumb stupid as ugly like
3,0,3,0,1,na hit butta slide end bitch
9,3,4,2,1,nba allstar weekend unofficial negro holiday
3,0,0,3,2,nba handle zebra
3,0,0,3,2,nevermind found trash
3,0,1,2,2,new nashville noise lukebryanonline love burger dierksbentley honky tonks chrisyoungmusic grab pizza
3,0,3,0,1,news flash pay tax paying everything bitch irs governmentaffairs obamacare
3,1,2,0,1,news flash obama election increase number congress stop bullshit already compromise bitch
3,0,1,2,2,nfc south trash juice
3,0,0,3,2,njsole sole sauce get sol icy
3,0,2,1,1,dont hater people dont like get hoe
3,0,1,2,2,nyc medium last week lol look flyover peckerwood freaking nyc medium bring dead
3,0,3,0,1,na nigguh dont know rock
4,1,3,0,1,nah primetimelewis really man bg breh nigga got random bitch bar coming like attend university crazy
3,0,0,3,2,nah electric fairy tale seems cool id rather buy drug money
3,0,3,0,1,nah definitely got ta find bitch drive around whip im drunk ty dolla ign tape b right
3,0,3,0,1,nah mimi bitch
3,0,3,0,1,nah bitch apple apple apple bitch nawl cuz orange orange orange bitch dumb fuck
3,0,3,0,1,nah bitch ugly
3,0,3,0,1,nah fuck bungie aint givng nno drop stingy as nigga rt caratcutclarity trash destiny aint least
3,0,3,0,1,nah fuck em bitter heat bitch yeiiowbang funny seeing heat bull fan get along lol
3,0,3,0,1,nah wu freak got smutted multiple nigga ji cuffed hoe
3,0,3,0,1,nah yo hoe swung matter fact rt iiak _vinchi yu get hoe
3,1,2,0,1,nah nigga tried set ugliest bitch time club officially aint friend dawg wtf
