Total_votes,hate_speech,offensive_language,neither,class,comments
4,0,4,0,1,i just got so hype haha lets go beat the shit out dat pussy ass niqqa
3,0,3,0,1,i just heard my mom go she is up v annoyed bitch the fuck you expect i slept for how long and now im hungry bye felecia
3,0,3,0,1,i just herd the most random and creepiest sound da fuck is going on outside my windows im not looking out that bitch
3,0,3,0,1,i just love that tweaking hoe tweaking hoe song thats the only part i no wee be getting money so we ball out some sme sme
3,0,0,3,2,i just might buy myself an arod jersey newyork yankees mlb
3,0,3,0,1,i just might get to these riches i might go broke on these bitches
3,0,0,3,2,i just need the yankees to win the pennant
3,0,3,0,1,i just need to know what that pussy like so one time is fine with me drizzy lol
3,0,0,3,2,i just put down a pan of brownies
3,0,3,0,1,i just read prolly tweets from different girls about how their looong relationship ended today daaaamn yo hoe will get slayed
3,0,0,3,2,i just saw a man have a actual conversation with his bird haha
3,0,3,0,1,i just seen a hit bitch call a hit bitch ugly that shit be funny ctfu
3,0,3,0,1,i just seen the ugliest bitch in commercial history on monday night football
3,0,3,0,1,i just seen your main bitch i might fuck with her
3,0,3,0,1,i just touched down on that pussy
3,0,0,3,2,i just wanna cuddle with my boyfriend under a fuzzy blanket amp drink hot tea and have my hair played with so i can go to bed
3,0,2,1,1,i just wanna fuck bad bitches
3,0,3,0,1,i just wanna get lifted amp fuck exotic bitches
3,1,2,0,1,i just wanna slap a couple of yall bitches
3,2,1,0,0,i just wanna slit this mf throat
3,0,3,0,1,i just wanna touch da bitch fuck da bitch like a bud dont trust the bitch
3,0,3,0,1,i just wanna travel the world with my bitches
3,0,3,0,1,i just want a girl thatll be a hoe for me thats all
3,0,1,2,2,i just want some oreos amp milk honestly just stop by the store amp pick up some on your way back lol
6,1,5,0,1,i just want the bad hoes and i wanna reach the children
3,1,2,0,1,i just want to beat the fuck out of everyone that stares at me like bitch stahp
3,2,1,0,0,i just want to punch you in the throat when you get my order wrong stupid bitch at sonic
3,0,0,3,2,i just want vanilla oreos
3,0,0,3,2,i just whipped up these homemade pickled eggs while home being a cripple made with garlic
3,0,3,0,1,i just wish i had a girlfriend to come home to after a long night of fuckin wit bitches in the club
3,0,3,0,1,i just wish some females would look in the mirror b they hop on social networks amp talk down on hoes
3,0,3,0,1,i just wrote a dawg ass essay amp was working on the bibliography amp my laptop froze im kill a bitch if it gets lost cause i hadnt saved it
3,0,0,3,2,i keep running under trees or when birds fly to avoid their erm being targeted by their lack of a digestive system
3,0,2,1,1,i keep seeing hoes call other hoeshoes i be confused
3,0,3,0,1,i keep the baddest hoes stay fresh from head to toe
3,0,3,0,1,i keep these hoes in check until they bounce
3,0,3,0,1,i knew a new orleans nig would say something crazy lol
3,1,2,0,1,i kno its upside down cunt
3,0,3,0,1,i know i talk a lot of shit but bitch best believe i can back that shit up
3,0,1,2,2,i know im a hillbilly but is there anything better than a big pot of beans and cornbread little hot sauce on top
3,0,3,0,1,i know if i dont move out by next year my mom gonna bitch at me the whole time i live with her
3,1,2,0,1,i know og niggaz and bitches
3,0,3,0,1,i know outback when i see outback hoe
3,0,3,0,1,i know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch
3,0,3,0,1,i know bitches be mad as shit when they friends borrow their clothes amp its a bunch of girls in her ig comments sayin how cute the outfit is
3,0,3,0,1,i know bitches who sell pussy for s
3,0,3,0,1,i know how it feels to not have shit believe me i was born in the heart of la it dont get anymore ghetto than that
3,1,2,0,1,i know im not the only niggah that saw that
3,0,0,3,2,i know right get one guy out man pjmclaugh you had one job joshnobz outman yankees
3,3,0,0,0,i know righttt rt dta_ i hate fat loud bitches
3,0,3,0,1,i know shit about everybody i just dont care enough to speak on it but i suggest you bitches watch it forreal
3,0,3,0,1,i know some ratchet bitches and they rep the north side
3,0,3,0,1,i know that karma too real so i hope you doing cool but still stupid ass bitch i aint fuckin w you
3,0,3,0,1,i know that karmas too real so i hope you doin cool but still stupid ass bitch i aint fuckin with you
3,0,3,0,1,i know these hoes
3,1,2,0,1,i know these niglets heard me screaming
3,0,3,0,1,i know this one hoe on twitter right now thats catfishin shit
3,0,3,0,1,i know when woods kofi and big e were forming up rtruth was like aint that a bitch frohorsemen
3,0,3,0,1,i know when bitches discuss me in a group message the words asshole cute and douche bag are abused excessively
3,0,3,0,1,i know yall bitches tell yall selfs wwhd what would hustlelinaa do cuz yall asses stay following me
3,0,3,0,1,i know you bitches is hating on the low why me tho its way more niggaz in this world that can afford it
3,0,3,0,1,i know you seeeeen my faceeeee gon send a bitch maa wayyyy
3,2,1,0,0,i knows yall white folk only be playin wit me i colored and i knows my place
3,1,2,0,1,i knw these bitch niggas frm way back if u was ah pussy in u ah pussy now
3,0,3,0,1,i lv fuckin wit this nigga he getting all emotional he remind me of my bitch is that you blake
3,0,3,0,1,i laugh at this bitch
3,0,3,0,1,i learned that every bad bitch comes wit mood swings just like mortal kombat liu kang so true mane
3,0,0,3,2,i learnt about birds as a child best time to learn bbcradio
3,0,3,0,1,i let all of em go rt peachpapayya if u got two hoes u need to let one go
6,0,6,0,1,i let hoes make it too much
3,0,3,0,1,i lied the fair isnt the only place reno girls dress up like cowgirl sluts nitc hash tag bitches
3,2,1,0,0,i like chinese buffets but i hate all the chinks
3,0,0,3,2,i like rivers he talks a lot of trash you can tell he loves the game
3,0,3,0,1,i like a cool bad bitch she know she sexy but her attitude is like ehh whatever
3,0,3,0,1,i like a hoe that like a hoe just for my amusement
3,0,3,0,1,i like all the kids on beyond scared straight acting like they are hard ass gangsters end up leaving balling their eyes out like bitches lol
3,0,3,0,1,i like bad bitches cause they like bad bitches too
3,0,3,0,1,i like bad bitches cause they like bad bitches too hay stunna
3,0,3,0,1,i like bad bitches thats my fucking problem
3,0,3,0,1,i like beamers benzes and porches i like my bitches imported
3,0,3,0,1,i like being teased dont give me the pussy too fast
3,0,3,0,1,i like bitches that like bitches
3,0,3,0,1,i like bitches with
3,0,3,0,1,i like chilling with your bitch and i like fucking her
3,0,3,0,1,i like good weed i like bad bitches that can roll it
3,0,3,0,1,i like herbal tea bitches no matter if anyone else does
3,0,3,0,1,i like how cays mf ass favorited my tweet but didnt text me bacc hate that hoe
3,2,1,0,0,i like how niggas try an come at me and im like do it then bitch and they dont do shit pussies
3,0,3,0,1,i like it when you call me mcsully i like when bad bitches pour honey on my silky body its not even the s
3,0,3,0,1,i like it folks act like the word negro is the equivalent of porch monkey or spear chucker its not no real
3,0,3,0,1,i like my bitches bad wit a lil attitude
3,0,3,0,1,i like my bitches simple laid back relaxed your mental
3,0,3,0,1,i like my seat down low and my window slightly cracked riding wit a bad hoe wit her girlfriend in the back
6,0,6,0,1,i like saying the word pussy hoe ion no why
3,2,1,0,0,i like taking niggas hoes but i stop doing that
3,0,0,3,2,i like the yankees toinight
3,0,3,0,1,i like to butt fuck fine ladies will i choke hold a bitch well maybe
3,0,0,3,2,i like to mock apple but im legitimately interested to see what their wearable looks like
3,0,3,0,1,i like weed brownies and cookies im straight but seein crooked got muh trippy kit hope i trip and fal into some pussy tunchei
6,0,0,6,2,i liked a youtube video the sock fairy a short film
3,0,3,0,1,i liked a youtube video conor mcgregor trash talking chad mendes i can rest my balls on your forehead
3,0,3,0,1,i literally just looked bc this kids a pussy
3,0,0,3,2,i live for twobite brownies
3,0,3,0,1,i live in the fast lane bitch
3,0,3,0,1,i look better on your bitch than her outfit on my floor justinmiculka myboy
3,1,2,0,1,i look like denzel when i tilt my head to the side too bitch
3,0,0,3,2,i look like a dusty bird today
3,0,3,0,1,i looked retarded
3,0,3,0,1,i lose ovo followers every year bitches unfollowed me because of my hold on were going home rants a hoe athem is a hoe anthem
3,0,3,0,1,i lost all my respect for my brother cause you acting like a straight up bitch
3,0,3,0,1,i lost it you think youre too good for me you paper bitch and i fell on the bed and i fell off the bed and i slept on the floor
3,0,3,0,1,i lost partners bitches money but i never lost my mind
3,0,2,1,1,i lost something more important than myself last year so excuse me for being a little selfish bitch
3,0,0,3,2,i love butter by atcq but id love it more if qtips hook was just looped for three and a half minutes instead of phifes trash verses
6,1,5,0,1,i love asian bitches
3,0,3,0,1,i love german i wish nansemonds bitch ass had it
3,0,0,3,2,i love liv when she gets ghetto
3,0,3,0,1,i love a bitch with racks of her own
3,0,3,0,1,i love all my bitches and im ridin for all my bitches no matter what
3,2,1,0,0,i love all people for who they are but theres this one fag that goes to my school that can catch a ninja star to the face asap
3,0,3,0,1,i love bad bitches
3,0,3,0,1,i love bad bitches it my fucking hobby and yeah theyre on all fours like a fucking doggy
3,0,3,0,1,i love bad bitches thats my fuckin problem
3,0,3,0,1,i love bad bitches thats my fuckin problem forreal real shit i cant even help it
9,3,6,0,1,i love faggots absolutely love them especially the ones that can dress to the tea
6,1,5,0,1,i love fat bitches
3,0,3,0,1,i love fat bitches thats my fucking problem roodee_poo
6,0,6,0,1,i love flirting with money dont no other bitch get my time or my eye
3,0,0,3,2,i love floating monkey heads as much as the next person but active surplus website is just redonkulus
3,2,1,0,0,i love fuckin wit people i be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like nigga im shittin likea goose
3,1,2,0,1,i love going to walmart and looking at guns with my wife we talk about them in spanish as the rednecks stare at us and reconsider a
3,0,3,0,1,i love how everybody bitches about heat fans when we win but if they lose all the haters are x more obnoxious
3,0,3,0,1,i love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend wtf
3,0,3,0,1,i love how hoes be like omg warped tour yayyyyy gaaaaaaaaaaaay
3,0,3,0,1,i love how my brother actually tries to understand his girl and see her point of view when they argue instead of being a bitch about it
3,0,3,0,1,i love how people use twitter to just bitch an complain fuckyou
3,0,0,3,2,i love how we can marry and still be the same queer messy funny fabulous dramatic community weve always been why i love us
3,0,0,3,2,i love jigg jigg
3,0,3,0,1,i love living in minnesota the weather is bad enough for people to bitch about it but we dont have anything serious stay safe east coast
3,0,0,3,2,i love me some chunky babies
3,0,3,0,1,i love me some fresh pussy all you can eat buffet
3,0,3,0,1,i love money fuc a bitch i wont stress myself
3,0,3,0,1,i love my haters they my biggest fans im on the field dem bitches in the stands
3,0,0,3,2,i love the acoustic domes in the hallways favorite place to sing in public no lie
3,0,3,0,1,i love these stupid holiday commercials you thought you were going to get a car nope bitch you got an ugly ass sweater
6,0,6,0,1,i love this bitch hes dear to my heart
3,0,3,0,1,i love this ho nerissaloren
3,0,3,0,1,i love to eat pussy love investment
3,0,3,0,1,i love to feed the pussy
3,0,0,3,2,i love watching birds migrate wish i understood why its such a peaceful sight
3,0,0,3,2,i love wearing fuzzy socks to work
3,0,3,0,1,i love when girls pass up the guys who want something real and to treat them right for the guy who just uses em cuz then they bitch about it
3,0,3,0,1,i love when my friends let me use their phones to stalk the bitch that blocked me on facebook
3,0,3,0,1,i love when my mom goes to the grocery store until she gets home and i have to carry it all in then it sucks monkey nuts
3,0,3,0,1,i love when people bitch about athletes being payed to much like theyd turn down millions what the fuck ever
3,0,3,0,1,i love when the pussy smacking an it sound like u mixing spaghetti
3,1,2,0,1,i love you my nigguh but your a grown ass man
6,0,6,0,1,i loved her as much and as long as i could ma niggah
3,0,0,3,2,i luh to lick the middle like an oreo
3,0,0,3,2,i luv watching gas monkey they be havin some classics on there
3,0,3,0,1,i made ya bitch sicc wit that one
3,0,3,0,1,i made you bitch
6,0,6,0,1,i make bitches fly like peter pan do
3,0,2,1,1,i masturbated into the lingerie catalog out of spite how dare she throw it in the trash before i get to look at it
3,0,0,3,2,i may or may not have at least fob related tattoos already planned out
3,0,3,0,1,i mean i like to get nasty but tooting my ass up in a bitch face aint in my freaky zone
3,0,3,0,1,i mean if a bitch whilin out she gone get knocked tf out
4,1,3,0,1,i mean if she a cunt then she a cunt it happens
3,0,1,2,2,i mean most ppl confuse when to use to and too this nicca used the word two when he shouldve used to
3,0,3,0,1,i mean we can get married as long we can sign a prenuptial agreement its bitch
3,1,2,0,1,i mean i guess i start using this again since faggot facebook blocked me for saying mean things to lady gaga
3,0,0,3,2,i meanif you blow a foul there it has to be a yellow in that situation no
3,0,3,0,1,i meant bitch niggas
3,0,3,0,1,i might freak the bitch but dont need the bitch
6,2,4,0,1,i miss britt god damn bitch real nigga over here baby
3,0,0,3,2,i miss twinkies and susie qs tragic loss to society what is next pixie turtles
3,1,2,0,1,i miss having jihadist bitches in my crosshairs ahhh the good ol days
3,0,3,0,1,i miss her but i cant bitch i was the one who fucked up whatever
3,0,3,0,1,i miss my fag friends
3,0,3,0,1,i miss my flip phone that bitch never died
3,0,0,3,2,i miss my monkey
6,0,6,0,1,i miss you being a wee cheeky cunt to me sad times missabby
3,2,0,1,0,i missing something of my ofay friends day all scared by da recent happenings dont chu worryol lamar say you like da colored folk
3,1,2,0,1,i moved that niggah anyways
3,0,3,0,1,i must be a bitch
4,0,4,0,1,i must have pissed this nigga off aha um because he my hoe amp he acting outta line
3,0,3,0,1,i name my niggas after nba playersmy nigga larry bird is a strait fuckinshooter
3,0,3,0,1,i named my dick the truth cuz bitches cant handle it lmao
3,0,3,0,1,i named my penis the truth because bitches cant handle it
3,0,3,0,1,i need a belgian waffle and a couple bad bitches
3,0,0,3,2,i need a spanish woman they dont have ghetto names they can cook they down with u till the casket and they curvy
3,0,2,1,1,i need a bad bitch thats gon treat me good
7,0,7,0,1,i need a bitch
3,0,3,0,1,i need a bitch
6,1,5,0,1,i need a bitch to drop it down for me lol
3,0,3,0,1,i need a bitch to go down like i need a beat
6,0,6,0,1,i need a bitch to top me till i get sleepy
3,0,0,3,2,i need a cowboy killer and a cold one about now mr_dtb probably too tired tho to get down
3,0,3,0,1,i need a girl from jamaica i cant fuck with these basic black bitches
3,0,1,2,2,i need a heated bra because my nips hurt so bad
3,0,3,0,1,i need a new bitch
3,0,3,0,1,i need a trippy bitch i aint wit that cute shit
3,0,0,3,2,i need like fuzzy blankets to sleep
3,0,3,0,1,i need me a bitch
9,0,9,0,1,i need me a real loyal ass bitch
3,0,3,0,1,i need one of those research street signs near usaa hang that bitch above my bed lol
3,0,1,2,2,i need sleep but cant seem to get that place that lets you clam down and sleep
3,0,3,0,1,i need some good pussy fuck
3,0,3,0,1,i need some new hoes
3,0,3,0,1,i need sum hoes ah sum cuz i wake up all i have is hella emails but not a goodmoring or goodnight text shit not even a single text
3,0,3,0,1,i need to change myself first im retarded as fuck
3,2,1,0,0,i need to chat with spacejam_teeg where dat nicca at lol
4,0,3,1,1,i need to jump in the shop on fritag for beers hate looking like odd i need to get fags tae going to look like a junkie
3,0,0,3,2,i need to pick between two wigs the agony __ my cute multicolored bob or my red stevie nicks curly one
3,0,3,0,1,i need to re up on some hoes
3,0,3,0,1,i need to stop being a little bitch lol
3,3,0,0,0,i never had any friends the entire time i lived in virginia no one was cool to me i hope those white trash southerners all die
3,0,2,1,1,i never played a bitch but bitches most definitely played they self
3,0,3,0,1,i never put no hoes b my bros
3,1,2,0,1,i never seen a asian or chinese bitch pregnant shit i throught they kids just spawn like call of duty
3,1,2,0,1,i never thought you could irritate me like please stop being a fucking bitch surprised your boyfriend puts up with you stupidspecs
3,0,0,3,2,i nicknamed lux coach k because without him we would of never heard of duke lol charlie
3,0,3,0,1,i once tried to be everything this bitch said she wanted in a man that shit didnt get me anywhere
3,0,3,0,1,i only bring up lat name to the hoes i know with kids because they need to know
3,0,3,0,1,i only fuck with bad bitches im stiff
3,0,3,0,1,i only like women whos pussy smell like burnt cheese
3,0,3,0,1,i only respect bitches that respect theyself truu
3,0,3,0,1,i only wanna see bad bitches on snap chat
3,0,3,0,1,i ont care cuz i got hoes dats rite i got plenty of em
3,0,3,0,1,i ont like no dramatic bitch so i just separate myself n shit
3,0,3,0,1,i ont like that game wit that retarded ass bird
3,0,1,2,2,i openly admit to being the level of white trash that will drive across town to the gas station with free hot dogs amp half price drinks
3,0,3,0,1,i ordered chocolate chip cookies amp this bitch gave me fries smh i couldnt even take the shit back because i was gon be late for work
3,0,3,0,1,i phone cool but basic im girly bitch so dry n plain
3,0,2,1,1,i picked welbeck for my team i have to be some kind of cunt yes
3,0,1,2,2,i pictured angus running up the side of fob sharana with every day in afghanistan returnto
3,0,3,0,1,i plan on eating this entire motherfucking pizza i just ordered like a mufucka bitch
3,2,1,0,0,i prefer jameis winston to not speak on tv at all damn coon
3,0,3,0,1,i pull hoes tx
6,1,5,0,1,i pull up in a gimme yo bitch
3,0,3,0,1,i put her pussy on the map
3,1,2,0,1,i put it ona bitch make her bang ma set i gave this hoe dick i came i left
3,0,3,0,1,i rarely drink so drunk bitches irritate me
3,0,0,3,2,i rather watch the oak cliff redskins and oak cliff comets play hell
3,0,3,0,1,i realized tacal is a bitch
3,0,3,0,1,i really am always there for my bitches and they know that
3,0,3,0,1,i really be baggin bitches with no problem in basketball shorts b i dont know if its my smile or my cologne or maybe its just my swag idk
3,0,3,0,1,i really cant stand while people slander shit trash
3,0,3,0,1,i really committed to fucking with the richest of bitches
3,0,3,0,1,i really dont be pressed for bitches on social media do i talk to them yes do i want them
3,0,3,0,1,i really dont like that nigguh paul tho
3,2,1,0,0,i really get upset when my lightskin friends have another cute dark skin sidekicklike im supposed to be the only cute darkie u hang wit
3,0,3,0,1,i really hate a fat bitch cause im bony love smoking hella swishers when im feeling lonely try mevoice
6,1,5,0,1,i really hate being a bitch to people but at this point i no longer give a fuck
3,0,3,0,1,i really hate when i dont get a response back to a text message like a bitch aint see it or sum
6,0,5,1,1,i really hope you and cameron dont get back together you can do so much better than that dont call her a hoe
3,0,3,0,1,i really just did some hoe shyt but just so u know im only a hoe for mr
3,0,3,0,1,i really just wanna brake your fucking head in but ill look like a bitch if hit you
3,3,0,0,0,i really just want to kill some towel head terrorists already can high school be over now please
6,1,5,0,1,i really think ppl defending cassidy throw on hotel at the crib when bitches are comin over
3,0,3,0,1,i really wanna have a talk about life with the fuck her right in the pussy dude while smokin a blunt before i die
6,0,0,6,2,i really want a girl to make me some brownies
3,0,0,3,2,i really want a sports star to get a pet monkey and name him achilles
3,1,2,0,1,i really wish i owned a rocket launcher to use on every retard driving in front of me today roadrage
3,0,3,0,1,i refuse rt lxrdlvndxn damn bitches are always talking shit about draya
3,0,3,0,1,i refuse to raise a child in this bitch ass country
3,0,3,0,1,i remember of my friends had this and i was jelly rt mike_got_hoes had this bitch you couldnt tell me shit bruh
3,0,0,3,2,i remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash
3,1,2,0,1,i remember me amp duddy was arguing amp he gon say shut up bitch thats why you raped me just childish
3,0,0,3,2,i remember the va tech band called us planet of the apes i was ready to flip
3,0,3,0,1,i remember them bitches lmaoo
3,1,2,0,1,i remember when milz drunk ass fell asleep while we where all playing gears smh what a fag
3,1,2,0,1,i remember when bitches wouldnt let a nigga fuck for like months now its days or so
6,0,6,0,1,i remember when it was watch out for her she has cooties now its stay away from that hoe she has herpes
3,0,3,0,1,i remember when this lil bitch caught me slippin n had me get ina car an mins later im lookin at this nigga holdin a gun in my face
3,0,0,3,2,i rescued a baby bird
3,0,3,0,1,i respect any nigga that tell me he got a bitch so i fall the fuck back no hating
3,0,3,0,1,i ride around with notint so all them bitches can see me jetlife
3,0,3,0,1,i roll a blunt better than the bitches in havana cause im the king round here
3,0,1,2,2,i said middle school days as in the ghetto way people and what i am nor here to impress you what are you go
3,1,2,0,1,i salute to the hoes who kno they places other than that bitches miss me
3,0,3,0,1,i saw so many basic bitches just picking up my school schedule i kinda wanted to throw up tbh
3,1,2,0,1,i say kmichelle is manly because she doesnt act like a ladyshes too foul at the mouth and violentill have to beat the bitch
3,0,3,0,1,i say fuck them other niggas bitch im all you need
3,0,3,0,1,i say smash the panomera i buy a new one hoe
3,0,3,0,1,i say we all do a big fat line of meth after the finalecome on you pussies p goodbyebreakingbad
3,1,2,0,1,i see a real nicca when i look in the mirror
3,0,3,0,1,i see bitches aint been doing nun but trotin amp thotin
9,0,8,1,1,i see the same hoes
3,0,3,0,1,i see thru all you fake bitches amp niggas
3,0,1,2,2,i see u jigga hillary wankin
6,1,0,5,2,i see ya big boi in the oreo vs
3,0,3,0,1,i see you fuck bitches i fuck bitches also
3,0,3,0,1,i see your tweets bitch lmfao rt darealquitam von kick me to the curb i should call n curse her ass out
3,0,3,0,1,i seen scooby hoe some niggas at the gardens too
3,0,0,3,2,i sho do miss my uncle tom
3,0,3,0,1,i shoot at the pussy i bust in the pussy im cuming too sooooooooooon
3,1,2,0,1,i shot a stripper because hoes keep stealing my tacos
6,0,6,0,1,i should be in jail its a crime hoe i kill these beats
6,0,6,0,1,i should be the only nigga my bitch texting right now
3,0,3,0,1,i should gt a scurl ondeez hoes
3,0,3,0,1,i should probs shave my spic stash soon its kinda getting out of hand
3,0,0,3,2,i should start wearing beanies more
3,0,3,0,1,i shouldve fought you when i was over there if only i was myself and i havent popped that talking about u only need two hits bitch please
6,1,5,0,1,i shouldve thrown a whole roll of pennies and made her month that bitch
3,0,1,2,2,i show do like the jeffersons dat george make me wanna open up a dry cleaning stow and call all da white folk honkey
3,0,3,0,1,i show love to everybody not on joe time i just hate stuck up people thats hoe shit
3,0,3,0,1,i slam duunkk hoes cuz i cant lay up
6,1,5,0,1,i slept good thenna bitch tho
3,0,3,0,1,i smell i smell i smell pussy
3,1,2,0,1,i smoke a fat pound of grass and fall on my ass faster than the fat bitch who sat down to fast
3,0,3,0,1,i smoke a lot of weed to keep them bitches of ma mind
3,0,3,0,1,i snorted shit with more girls in my presence than a dude lmao coke head bitches
3,0,2,1,1,i sound retarded but he is learning quickly tyler_yost
3,0,3,0,1,i spend my money on weed clothes n food not hoes
3,0,3,0,1,i spent my whole th lookin for my hoes missed the fireworks and all before i realized i didnt have any hoes allbad
3,0,3,0,1,i spy a couple thirsty hoes on insta
3,0,3,0,1,i stalk my bfs insta and follow any girl that flirts with him scare the bitches
3,0,3,0,1,i start garfield monday yeahhhhhh lil bitch
3,0,3,0,1,i stay away from bitches that be insecure i be wildning out in public say im immature
3,0,3,0,1,i still cant get over some of these retards going ape shit over this iphone makes no sense to me whats so ever
3,0,0,3,2,i still cant understand why we dont dump our trash in the ocean its pretty big and itd surely be cheaper than launching it into space
3,0,3,0,1,i still hate the bitches at the dmv californiadmv miserable hoes
3,0,3,0,1,i still see plenty basic bitches with iphone s
3,2,1,0,0,i still think snap chat for faggots and high schoolers
3,0,3,0,1,i stopped snapping on women and calling them bitches
3,0,3,0,1,i support all of my niggaz and bitches doing dope shit on the west side and in my city la
3,0,3,0,1,i swear i care about everything else but these bitches
3,0,3,0,1,i swear i got that shit that make the bitches go insane
3,0,3,0,1,i swear i hate when im somewhere and a woman catches my rubberband that clearly says kappa alpha psi and ask me am i a kappa yes bitch lol
3,0,3,0,1,i swear i heard that bitch creak
6,0,6,0,1,i swear i needa go on n go back to the old me because bitches think its a game apparently lets be real
3,1,2,0,1,i swear i worry about me and nothings but me i keep no other bitch on my radar im not gay
3,0,3,0,1,i swear newnan utilities be gettin a nicca bout to start reading my own damn meter
3,0,3,0,1,i swear a nicca sleep but im up tired as fuk
3,0,3,0,1,i swear aint nothing worse than a bad bitch that lost it
3,0,3,0,1,i swear bitches is looney i like a pic amp im fucking that bitch
3,0,3,0,1,i swear bitches wouldnt have nothing to worry about but they dont know how to shut the fuck up
3,0,3,0,1,i swear dis hoe doinv this grown n sexy challenge look like a lightskinned gremlin
3,0,3,0,1,i swear females think they know me bitch you dont know my intentions you just think you do
6,0,6,0,1,i swear girls with good pussy think thats the answer to everything
3,1,2,0,1,i swear ion see how broke niccas still out here gettin pussy smh
3,0,3,0,1,i swear nobody actually cares about valentines day unless they are single amp jaded and want to bitch
3,0,3,0,1,i swear nobody can complain about hoe early they have to wake up to go to work because nobody wakes up at am to get ready
3,1,2,0,1,i swear ta god nigga all deses hoes want is a yrn
3,0,3,0,1,i swear that hoe b trying it
3,0,0,3,2,i swear the people cleaning the office switch what side the trash vs recycling cans are on on purpose to mess with me
3,2,1,0,0,i swear these anon fags go to protests just to take pictures to post to twitter look i was therelike me
3,0,2,1,1,i swear these hoes aint got nothing on you
6,0,5,1,1,i swear this hoe been following me ever since i went on break
3,0,3,0,1,i swear to god i be in the middle of the club making out wit bitches like im tryna film a romantic comedy or somethin
3,0,3,0,1,i swear to god i hit licks im lil b and im not no bitch when im off that dope i rob my bitch
3,0,3,0,1,i swear to god some hoes look like they take the same exact picture everytime change it up for once godamn ratchet
3,0,3,0,1,i swear yall broads with a new bitch every monthi cant even get one girlfriend maybe something is wrong with me
3,0,3,0,1,i swear new bitches here me rap and its a wrap
3,1,2,0,1,i take a bitch home give her long dick
3,0,3,0,1,i take full pride in the ass my momma has so blessed me with now hers is just ridiculous on all levels her yellow ass got back for years
3,0,2,1,1,i take it notre dame is still trash
3,0,3,0,1,i take shots wit no chaser i get bitches i dont chase em
3,1,2,0,1,i talk to these bitches like i really do care
3,0,0,3,2,i talked to some birds i fell in love again
3,0,3,0,1,i tell a bitch i dont love shit fuck somethin
3,0,3,0,1,i tell bitches i got that its ike turner syndrome
3,0,3,0,1,i tell the th bitch to get the th bitch to to have the th bitch bring more
3,0,3,0,1,i tell the baddest hoes beat it unless you gone strip
3,0,3,0,1,i tell the truuuooooth that bitch is ugly yeah her aunt and momma too i was gone lie about er but bro i had to tell the truth
3,0,3,0,1,i tell this bitch followback she rts me saying followback then doesnt followback blocked like fuck
3,0,3,0,1,i tell u this tho ifwhen u nigger women start getting cornrows againmannn just dont do it
3,0,3,0,1,i text my ex my new bitch pussy wetter
4,0,4,0,1,i thincc im a pretty average bitch ya know
3,0,3,0,1,i think i broke a rib when i fell in that ditch turning into a pussy i think not
3,0,2,1,1,i think i figured out where white trash americans come from the rural parts of europe
3,1,0,2,2,i think i found a normal roommate again praise be to jesus these current ones are about to get their throats slit in their sleep
3,0,3,0,1,i think i just gotta accept the fact that all these bitches gonna be hoes til they around the age of and life will be a lot easier
3,0,3,0,1,i think i killed a chipmunk but that son of a bitch was fast i need to check my tires
3,0,3,0,1,i think i read the worst interview ever lee castro and one of the dope bitches neither one of these two belong in media
3,0,0,3,2,i think ill have salad bar for lunch today gotta make up for the birthday brownies somehow lasthurrahthendietstarts
3,0,0,3,2,i think ill just eat this brownie and pass out
3,0,3,0,1,i think im a bitch tonight
3,0,0,3,2,i think im gonna walk around the house free as a bird
3,0,3,0,1,i think im having my guy period today i have been such an emotional bitch heh heh heh
3,0,3,0,1,i think a lot of bitches dont smile in their selfies because their breath stinks and they dont want to steam up their front cameras
3,0,0,3,2,i think about the fact that dinosaurs evolved into birds every time i eat chicken dinosaurs are delicious
3,0,2,1,1,i think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn
3,0,2,1,1,i think all dem hoes on lahhh regular
3,0,3,0,1,i think all yall losing yall niggas cuz the season changed yall seasonal hoes
3,2,1,0,0,i think dat miss_facetious called me a nigger what do move away from da dark side mean
3,1,2,0,1,i think every bitch wit a tongue piercing suck dick im just being real
3,1,2,0,1,i think its funny how hoes talk bout being faithful
3,0,3,0,1,i think these bitches tryna set me uuuuhhuuhhhhhp
3,2,1,0,0,i think this nigga retarded g
3,0,3,0,1,i think women will forever find a way for a guy to be thirsty tho just so they can feel like thier pussy has some value it dont
3,1,2,0,1,i think you a fat bitch if i never see ya body on the tl and you got nothing but neck up avis
6,0,6,0,1,i think you fuckin wit the wrong niggah
3,0,3,0,1,i think youre in a bad mood from munching on hairy pussy
3,0,3,0,1,i think youve made it clear that these hoes aint loyal
3,0,3,0,1,i thought i love this bitch to the core
3,0,3,0,1,i thought it was legal to beat yo hoe
3,0,3,0,1,i thought it was bros over hoes guess not
3,0,1,2,2,i thought she was albino tho
3,0,3,0,1,i thought that bitch was trynna line me
3,0,3,0,1,i titty wrecked ya bitch
3,0,3,0,1,i tld that hoe wrongs dnt make a rite now she wanna sing
3,0,1,2,2,i told her too i said bri dont get in tweef with anyone because youre trash at it and then she goes and tweefs with like freshman
