Total_votes,hate_speech,offensive_language,neither,class,comments
3,0,0,3,2,rt lohanthony im hungry someone would send flying parachute brownies attached like hunger games tha
3,1,2,0,1,rt lohanthony lana uses term bad bitch uv track ive never proud
3,0,3,0,1,rt loud_besos thotcho bitch ill end fucking life fuckboy
3,0,3,0,1,rt loud_besos pepsi cola rt jactionj ladies pussy taste like
3,0,0,3,2,rt lrtc magnus team leader particularly rude unhelpful opposed charlie blatantly lied awful service
3,0,3,0,1,rt lunaraps smh u got ebola rtbryanroxall stick foot feel freshness bitch ass mosquito nerve
3,0,0,3,2,rt lvl_ky_events nov thanksgiving dinner pm proof main day preoccupied giant bird
3,0,2,1,1,rt labugg love everybody ion hate bitches
6,0,5,1,1,rt laleaa_ wcw babes undrgrundghosts amp beyyourmaster love thse sexy bitches bestfriend babe
3,1,2,0,1,rt lavidajeannette hate bitch says dont care nigga broke got nothing going acting like fake ri
3,0,3,0,1,rt lavintagetribe getting checks like nike im icy yo bitch like dice soho
3,0,3,0,1,rt ladiesluv_audi eating pussy goodeating everybody pussy aint healthy
3,0,1,2,2,rt ladymercia mother manchester terror twins went syria become jihadi brides snatched isis v
3,2,1,0,0,rt lady_blahblah furrybah paypay voice rt sbabylife hoes everybody nigga
3,0,3,0,1,rt lady_trucker fez nipples couldnt covered two trash lids ronniebquotes
3,0,3,0,1,rt lakeshowqueen kevin love bein hoe let world know u gon na laker season dawg
3,0,1,2,2,rt lakerstv video kobebryant talking trash facing nickswagypyoung todays scrimmage
3,1,2,0,1,rt lalacoutureexo gfbf dont like talk bitchnigga dont talk bitchnigga
3,0,3,0,1,rt lamborghinibow fuck hoe respect woman love lady
3,0,3,0,1,rt lameassnerd braxton curti hoe ass nigga wen see ima smack like da lil bitch
3,0,3,0,1,rt lamont_ bitch playing volleyball timberlands edmondson kids
3,0,3,0,1,rt landontours nice baby bump bitch
3,0,3,0,1,rt lanebelgarde gillis_seth yeah right queer piece ass youve ever got finger broke thru toilet paper
3,1,2,0,1,rt laquishabae racist white cops arresting blacks cant wait till black cops arrest whities hear bitch fastfoodstrike
3,0,3,0,1,rt laridodi seven grams blunt almost drowned pussy swam butt rt tryhardsilva quote weezy verse
6,0,6,0,1,rt laridodi ur lil bitch dont read receipt shady
4,0,4,0,1,rt larissa_x smokin dick bitch
6,0,6,0,1,rt late___ dive tha pussy like
3,1,0,2,2,rt latrobemark wheeler_kashhh early bird
3,0,0,3,2,rt laurabehnke yankees fans flashbacks rt wccorosen laurabehnke remember phil hughes already still
3,0,0,3,2,rt laurarosencohen askdrmann amici briefs filed behalf kind like charlie brown never ever getting valentin
3,0,3,0,1,rt laurenjauregui karmas bitch genuinely mean canttrustanyone hatefakepeople
3,0,3,0,1,rt lauren_fawx itsnotadam itsnotadam adam sexy bitch conceded ass jk ilusm
3,0,3,0,1,rt lavarwalker old bitches love garden
3,0,2,1,1,rt lawless_ redspositives cubs pirates damn sure aint fing cardinals cares abo
3,0,3,0,1,rt laynesmithh youre local pc cant love anybody everybody turns hoes springbreak
9,2,7,0,1,rt lebronvuitton bain wasnt hoe ass nigga
3,0,3,0,1,rt lebronvuitton cant none hoes swim jaykelz lebronvuitton stname_bravo renamed bitch yacht club
3,0,3,0,1,rt lebronvuitton fuck feed jaykelz hate fat thick bitches
6,0,6,0,1,rt lebronvuitton dont stand line clubs security come escort yellow diamonds tell bitch get scorpion
3,0,3,0,1,rt lebronvuitton im lickin mini fro bitch
3,0,3,0,1,rt lebronvuitton annoying shit world bitch start talkin bout something say nevermind
6,0,6,0,1,rt lebronvuitton joe changed life went back old bitch stname_bravo lebronvuitton ha got bitches worked
6,1,5,0,1,rt lebronvuitton killlees hoes feel like
3,0,0,3,2,rt lekarmasucre trash liars rt learnteachwin law students terrible liars htgawm
3,0,1,2,2,rt lemarquand muslim group slaughters children nigerian school children burned alive shot amp slit throats tried escape
3,0,0,3,2,rt lemarquand jihadiinchief hussein urges restraint fighting islamic butchersapparently nice isiswe might hurt
3,0,3,0,1,rt lenoirauteur bitch dont rt azealiabanks
3,0,3,0,1,rt leanandcuisine bitch hoe check yo dms natalieeleee get new follower
3,0,3,0,1,rt leanandcuisine wish flying nimbus picked hoes could tell pure hearted bitch hoe gon drop
3,0,3,0,1,rt leanandcuisine bitch see katy perry pic rthowlilwayneraps katy perry fit
3,0,3,0,1,rt leary_alneze fun games slap bitch
3,0,3,0,1,rt leelucas_ man bitch fucked ill burn yall house hoe thats bumble bee real grandma hoe
3,0,2,1,1,rt leeniepunkin man fuck flappy bird
3,1,2,0,1,rt leezusleeko baddest bitch didnt win queen fuck mexicans ill buy yo house
3,0,3,0,1,rt leezusleeko yo bitch dont avoid wan na spoil
9,0,9,0,1,rt leezythewarrior cant letting messy hoes mess yo business
3,0,3,0,1,rt leogarris yall save hoes id ratha save paper
3,0,3,0,1,rt lesamonroe fellas guess dont like asked looking mean called resting bitch face look w
3,0,3,0,1,rt lesamonroe bitches grade weird
3,2,0,1,0,rt leslieeeixta bdubs packed beaners
3,1,2,0,1,rt lessonswithkate got hoes got niggas
3,0,3,0,1,rt letmelive let ngga ask chick give money yall hoes say swerve thats make stay leave
3,0,3,0,1,rt letmelive stevie j playa yr tho lhhatlreunionhe aint playerhe stands solid behind bullshit bitches respect
3,0,3,0,1,rt lethalbizzle suck yo momma flappy bird
3,0,2,1,1,rt lettybro_ yall hoes super weakkkkkkkk
3,0,3,0,1,rt levisnink idoclyfe aint pussy hot minute omm
3,0,3,0,1,rt lexataughtyou hedge_brandon calm bitch touch boobs amp ill dick amp staple forehead since wan na
3,0,3,0,1,rt lexieeller timeline right ravens ravens ravens commercial tweet ravens ravens ravens amp bitch talkin
3,1,2,0,1,rt lexxinnn dont nigga want broke ass bitch crazy bitch better broke ass nigga
3,0,3,0,1,rt lifeof_ayungin pussy never turn remember
3,0,3,0,1,rt liiuglymane side bitch tries hug public
3,0,3,0,1,rt livibadd niggas talk bitches days let sink
3,3,0,0,0,rt liamgeraldshone vernon arannicolwhufc dsaend get fucked racist inbred hillbilly fuck
3,0,1,2,2,rt liberalphenom gzs defense team paying media trash prosecution constantly thomasaroberts
3,1,2,0,1,rt liberienne iggys sextape prolly gon trash nigga made ugly
3,0,2,1,1,rt libra_dtf rebukedsagacity thats fault asking sent number tho dumb bitch
3,0,3,0,1,rt libra_dtf baeelectronica bitch bye rt weare_xci dawg look shit
6,0,6,0,1,rt lickmegently big booty sour face hair hoe
3,0,3,0,1,rt liddo_shorty cant fuck sentimental bitches
3,0,3,0,1,rt lifeasababe girl mind princess class amp bitch doesnt give fuck
3,0,3,0,1,rt lifeasbros dont bitch dude easiest way get bro something
3,0,3,0,1,rt lifeasbros girls hey beautiful friendship lasts months bros sup pussy friendship lasts forever
3,0,3,0,1,rt lifeasking lawd twitter humble fuck hoe quick
3,0,1,2,2,rt lifeasking new orleans still trash
3,0,3,0,1,rt lifeas_meghan wear weave like bitch got hair
3,0,0,3,2,rt lifeflightgirl someone murdered police investigate spouse first tells everything need know abo
3,0,0,3,2,rt lifenewshq breaking florida prolife gov rick scott defeats proabortion challenger charlie crist tcot
3,0,3,0,1,rt liiilbxrde plot twist takes lot cut bitch
3,0,1,2,2,rt likejordangaf pity parties trash amp dont throw
3,0,3,0,1,rt likea_boss_x long day work bitch wunna rest feet lol
3,0,3,0,1,rt likwidcyance fat nigga aint ever gotten broad anything content character dont bitches think im sex
6,0,6,0,1,rt lilbro___ pussy
3,0,3,0,1,rt lilfrenchy__ corny sex wan na kill bitch right amp
3,0,3,0,1,rt lilgrim_dafame im average nigguh chasin money amp dreams tryin stay trouble
3,0,3,0,1,rt lilhakbeatz returnofthemarc ima beat pussy like ray rice hit left dont need right remix tosoon
3,0,3,0,1,rt lilreese trippygalll stonecold__ bum ass bitch u look like hype thot ass u hot ready dirty ho
3,0,3,0,1,rt lilreese trippygalll dats u drop dum ho ask b yu jump dick ho reed yu cluck ass thot
3,0,3,0,1,rt lilreese bitches gone wat bitches
3,0,3,0,1,rt lilreese errday take chances real street nigga shit take chances fuckin wit u nothin ass hoes sumtime lol
3,0,3,0,1,rt lilreese aint chasin hoes got asthma lol
3,1,2,0,1,rt lilreese ion feel dese nihhas bitches
6,1,4,1,1,rt lilreese rip blood money shoryy rider blew dat shy glizzy bitch ass city yea yea
3,0,3,0,1,rt lilreese bitch must b jojo world
3,0,3,0,1,rt liltreprod bitches brag crazy like thats cute thats like nigga bragging abusive
3,0,0,3,2,rt liltunechi eddie lacy rookie year well deserved green amp yellow bumble bee bekuz hit ya gon stinggreen bay
3,0,3,0,1,rt liltunechi pik taken biebz shout nig jereme rogers
6,0,6,0,1,rt lilty___ bitches take
3,3,0,0,0,rt lil_a vonteeeeee typical coon activity
3,0,3,0,1,rt lilbyrdy star tweets hopes magically get pussygood luck keep
3,0,2,1,1,rt lilonosnitch_ bitch bye
3,0,0,3,2,rt lilybean thought problem oreos
3,0,3,0,1,rt linnykravtiz mona lisa couldve bad bitch
3,0,2,1,1,rt lion_heart__ finallygotanude hippie dressed tumblr bitches smoke blunt sudden theyre abstract thinkers
3,0,3,0,1,rt lipe_the_great charge ipod fuck redskins
3,0,3,0,1,rt lipe_the_great holy fucking shit game third string qb redskins team gut wrenching
3,0,2,1,1,rt lipe_the_great everyone redskins lathered oil fuck
3,0,3,0,1,rt lipe_the_great fucking san francisco game man wish trash ass garbage team never pray meet fucking
3,1,2,0,1,rt lipstickyoda call son nigger even respectable white ppl uncomfortable w call thugyou probably get w
3,0,3,0,1,rt lipstickjovie_ beyoncehair bitch cut lmfaooooooooooo
3,0,3,0,1,rt lissetelisa juan likes black girls monday wednesday spanish girls thursday amp friday amp white bitches weekend tbb
3,0,3,0,1,rt littlekeee_ bitches hate another bitch relationship
3,1,2,0,1,rt littlemissariee bitches get da dick dickmatized
3,1,2,0,1,rt littlesavage_ oml never questioned nigga ab another bitch amp nigga ever said shit like nigga lied
3,0,3,0,1,rt liveanduncut good pussy takes mind struggles stresses everyday life
3,0,3,0,1,rt liveanduncut lot easier let go girl find shes giving pussy like goodie bags birthday bash
3,0,1,2,2,rt liveanduncut say tainted dont necessarily mean hoe scandalous could number things
4,0,4,0,1,rt liveanduncut really wan na please man seeing pleased gon turn know bitches aint really clai
3,0,2,1,1,rt liveanduncut weeknds fans person half hoea quarter gothic quarter hipster
3,0,3,0,1,rt liveitupjersey sleepinggiant bad_boy_six thats call bitch block fuck someone stay fight hit
6,0,6,0,1,rt liveitupjersey sleepinggiant ccass thing cunt talked crying traffic jam knows nothing abou
9,2,7,0,1,rt liveitupjersey ccass sleepinggiant trash name calling read shit bitch thats got
3,1,2,0,1,rt livinglegend _herlipstho keepupwithle got body faggot
3,1,2,0,1,rt livlopezzz let make clear dont need fucking body dont need none whack ass hoes friend
3,0,0,3,2,rt lizardlicktowin cmchatlive cmchat u think hard forhick hopget major air time stations cmchat w
3,1,2,0,1,rt lizeth ncs weather seriously fucken retarded gon na something today almost saturday
3,1,2,0,1,rt lizzardjurado boreo yesss one ooze nigguh
3,0,0,3,2,rt lmao make paper ball trash
3,0,1,2,2,rt lmao eat food thats hot start breathing like retarded dragon
3,0,2,1,1,rt lmaosofunny kicked soul outta dis bitch
3,0,0,3,2,rt loqueellassaben amo esa gente que odia
3,0,3,0,1,rt log_popz love hide bitch keep shorty
3,0,3,0,1,rt loganwarner hoes aint loyal
3,0,3,0,1,rt lonely_dad aint ho get trap house
3,0,3,0,1,rt longlivechris__ project hoes willie_d_hoe bitches get income tax shit like
6,0,5,1,1,rt longestmonday aint got problem chicks goin vacay states hoes declare ya aids border ya come back
3,0,3,0,1,rt lonniedukes chill rt marcus_supreme tweet dont like bitches wit short hair ya mentions gon full
3,1,2,0,1,rt lookinnnass pussy see yo whiskers
3,0,1,2,2,rt lorenasgonzalez california state assemblywoman remain proud teamsters unionmember celebrating laborday weekend ho
3,0,3,0,1,rt lorenzoluciano females always complaining shit niggas aint right like bitches dont flaws
3,0,3,0,1,rt losbeonit anyone everyone ex fuck hoe
3,0,3,0,1,rt losbeonit lmaoooo rt cqminaj break bf got ta pull old hoe moves like
3,0,3,0,1,rt losbeonit sex st date dont mean hoe waiting days wont make wife cute pics dont mean yall happy title
3,0,3,0,1,rt losbeonit guy youre constantly asshole doesnt give damn beyond ur pussy
3,1,2,0,1,rt louievree dyke bitches walk around proud pregnant girlfriend like got pregnant
3,0,3,0,1,rt louievree eating pussy dangerous bitches trying snap fucking neck
3,0,3,0,1,rt louievree need ride die bitch
3,1,2,0,1,rt louievree nigga santa come hood niggas gon na rob sleigh ho ho hoes
3,0,3,0,1,rt louievree cause liked photo weeks ago dont mean im stalking bitch dont look good used
3,1,2,0,1,rt louievree lord help bitch
3,1,2,0,1,rt louievree bitch feet years slavery
3,0,3,0,1,rt louievree weed louder darkskin bitch club
3,0,3,0,1,rt louievree well damn girl bad bitch
3,0,3,0,1,rt louievree bitch reads message doesnt respond
3,0,3,0,1,rt lovablee_tyy im bitch im hungry
3,0,3,0,1,rt loveamari_x would never someone thats afraid tell niggas bitches together look like secret fuck outta h
3,1,2,0,1,rt lovelifeest west u look like black persian rug designs bitch couple nut stains dingy boy
3,0,3,0,1,rt loveme_ashmarie wish appropriate go around slapping bitches say stupid shit
3,0,3,0,1,rt love_zykerria cant hear pussy smacking aint wet enough
3,0,3,0,1,rt lovelymariiee ginasanabria_ exes swear better see next bitch
3,0,1,2,2,rt lowkeygado pnd vocals trash lmao
3,1,2,0,1,rt lowkeystoner_ gay girls really get pussy niggas
3,0,1,2,2,rt loxodonta_s news democrats antisemitism jewish group condemns vp joe bidens offensive reference shylocks
3,1,2,0,1,rt loyalheart_ nigga gone nigga im sorry amp hoe gone hoe regardless
3,0,3,0,1,rt loyalpeopleonly kanye like bitches even think attacking elevator
3,0,3,0,1,rt loyalboy_brown unt really fucking suck year smh get right back trash one season
3,0,3,0,1,rt lpietrantonio bpg bitch
3,0,3,0,1,rt lpietrantonio iggy got fat ass bitch look like flounder fish
3,1,0,2,2,rt lrihendry pregnant se cupps classic response liberal dem calls chunky bonus tweets via
3,0,3,0,1,rt luaboo uce_ina hazel e looks like bird kaep prolly related nose shit thats berg wont ever make dat bit
3,0,3,0,1,rt luccivee free pancake day ihopside bitches finna finally get date nigga
3,1,2,0,1,rt luccixo bitch start looking bae
3,0,1,2,2,rt lucentvariable tonyjrodriguez friendly reminder shouldnt try sex birds
3,0,3,0,1,rt luchiecapone kik ass hoes rt mayasvritaa got iphone ass bitches
3,0,0,3,2,rt luckylancej bird doesnt sing answer sings song drmayaangelou
3,0,3,0,1,rt luckylancej lifes bitch youve got go kick ass drmayaangelou
3,1,2,0,1,rt lucyyluux amp nigga dont care leave cause got ta another bitch tired creeping w anyway
3,0,3,0,1,rt luh_myra cant bitch tell nigga mines ready tell tf levels shit
3,3,0,0,0,rt luiesanches proudly racist u dumb nigger
3,0,3,0,1,rt luisenriquez dont love keep couple hoes side
3,0,3,0,1,rt luisaco_ tonymartinezz dude last day fuck walk bitch
3,1,0,2,2,rt lukesos sos trash
3,0,0,3,2,rt luke_grossman thats sports forget arrogance amp trash talking making people feel like part
3,0,3,0,1,rt lupemecoje whats going pussies
3,1,0,2,2,rt luvkittensdaily oreo adorable
3,0,3,0,1,rt luvpug dont rt cat tweets youre big pussy
3,0,3,0,1,rt lydsortiz cant treat hoes like ladies man
3,0,3,0,1,rt lydsortiz knew bad bitch kinda slow
3,0,3,0,1,rt lyl_hoe heard love dont love en vogue work lastnight shit groovy bitch
3,0,0,3,2,rt lynchiewcvb big night wcvb martha coakleycharlie baker debate bruinsminnesota wild world series game
3,0,3,0,1,rt lyndsay_sue_x ford ford fancy name fag mobile
3,0,3,0,1,rt lynkinthedog tnastyteen love hoes
3,0,0,3,2,rt lysettemariee jamal fool first called leprechaun said heart cant blue purple got ta yellow
3,0,3,0,1,rt lyssaboo_ local ass bitch
3,0,3,0,1,rt makeup_sex trash talked many hated guess many fucks give less one
3,2,1,0,0,rt maniacx buckmse id rather rancho live ghetto ass urban areas niggers nigger impersonators adopting ni
3,2,1,0,0,rt maniacx notoriousbm woody_afc _whiteponyjr_ santi_l bamoose start crying stalking faggot want laff
3,2,1,0,0,rt maniacx larryx floydmayweather gon na happen coward nigger gets lit knows pac sign tmt di
3,0,3,0,1,rt maniacx lmaooo cleveland gn sent drose hell last night home faggot notoriousbm disappeared
3,0,3,0,1,rt matterbate omg october gon na best month ever basic bitch
6,0,5,1,1,rt ma_otl luv n hip hop checks drying bitches turning insurance scams
3,2,1,0,0,rt mafreedom dont see connection legitimizing queer lifestyle increase stds sexual deviancy yo
3,0,0,3,2,rt mcgetbizzy rise planet apes
3,0,0,3,2,rt melodicthunder nah trash rt ishaboibrandon trash dawg
3,1,2,0,1,rt mgkyd_o dont understand many americans hate obama saluting latte nobody tells swagfags anything abo
3,0,3,0,1,rt mikeb_in_the_d _thomkins_ got nuggets time bitch couldntbehappier
3,0,3,0,1,rt mikemikereal told u bout thoughtsofrandy niggaz say pay anything get pussy must
3,0,3,0,1,rt millyvanillyy_ noooo let tell yall bitches baltimore ratchetttttt
3,0,0,3,2,rt mlbfancave derek jeter yankees present paul konerko retirement gift watch
3,0,0,3,2,rt mlbstatoftheday since derek jeters multihit games vs redsox th among yankees behind gehrigs ruths
3,0,3,0,1,rt mlperkinsjr overtime bitches
3,0,1,2,2,rt mnyves hes idiot rt mn_baby miserable trash excuse man
3,1,2,0,1,rt mnyves want someone call without another bitch staking claim simultaneously
3,0,3,0,1,rt mnicolee_ got bitch work mad bc ex bitch dick
3,0,1,2,2,rt mtvuk directioners ds zaynmalik amp louis_tomlinson monkey around set stealmygirl video
3,2,1,0,0,rt mxllxvv vivalajuicyy gt tragedy smh rt mxllxvv niggas dont know throw dirt name pussy h
3,0,3,0,1,rt mabelistocute every bad bitch comes mood swings
3,0,3,0,1,rt mabelistocute suppose keep hoes finding
3,0,0,3,2,rt macmiller icodymontana schoolboyq xdannyxbrownx yeah trash q man capitalized h tho im takin ya fans
3,0,3,0,1,rt macmiller liam gallagher came see perform tonight said mental cunt thats fucking amazing
3,0,0,3,2,rt macbeth bowebergdahl hasnt trade lopsided since babe ruth traded yankees nanette cash
3,1,2,0,1,rt macklovin_ ctfu niggas call bitch speaking truth em dont get way
3,0,3,0,1,rt madchad omg hahaha best thing watch today milan lucic crybaby bitch goon f f bruins
3,0,3,0,1,rt madflyentist look fake ass fuck boy ass desperate ring ass trash ass fake ass fans
6,1,5,0,1,rt madpatsfan fr_inc coon meat made ill even type racist much lybr
4,1,3,0,1,rt madamecrystalb tori better watchout hoesshes gon na get caught
6,0,6,0,1,rt maddiekreykrey pretend like im cold hearted bitch cut instant without second thought actually
3,0,3,0,1,rt madeadonplay call da po po hoe
3,0,3,0,1,rt magssca uce_ina magssca aint gon take pic tho scared im japanese steakhouse tho bitch walking quick
3,0,0,3,2,rt mahoganylox vintage mickey
3,0,3,0,1,rt mahoghanyxo world wouldnt fun hoes didnt exist
3,1,2,0,1,rt mainetheck sell dope fuck hoes make songs bout shit rob niggas work dont feel wrong bout shit
3,0,0,3,2,rt majornews nbc news projects charlie baker r wins massachusetts governor
4,0,4,0,1,rt makeit_amiller mike_stud hoodieallen hoodie little bitch last time heard hoodies team mike put hi
3,0,3,0,1,rt males_thoughts bitch ass chick flick ever sad movie
3,0,3,0,1,rt malloryynfante see instagram alice texas hoes thats low even alice
3,0,3,0,1,rt mana_bananas lol wall trust thick im biggest bitch youve ever met youll know
3,0,3,0,1,rt mandymarin welcome good burger home good burger fuck bitch
3,0,2,1,1,rt mandylougraham put redneck white house gon na camo house moccasin_creek
3,0,0,3,2,rt manichakr arvindkejriwal itni bahaduri interviews mein hamesha marne ko tayyar rehte ho got scared crackers lol
3,0,3,0,1,rt mannycovarrubia aint nothing cut bitch
3,0,2,1,1,rt manny_bermudez back bitch
3,1,2,0,1,rt manstagram_ bitch went full retard
6,0,0,6,2,rt manstagram_ make paper ball trash
3,0,3,0,1,rt manstagram_ trying resist urge smack bitch
3,0,0,3,2,rt marcacaputo breaking charlie crist files emergency motion mulligan
3,0,3,0,1,rt marckoo_yo youzza bitch
3,0,3,0,1,rt marcusbutlertv someones phone goes cinema want jump across seats fly kick dat bitch
3,0,1,2,2,rt mari_ bae means anything else always thought ghetto word babe
6,0,6,0,1,rt marijuanaposts ever leave around bitch imma get stoned
3,0,3,0,1,rt mariopalush trying hard resist urge smack bitch
3,0,3,0,1,rt markadkins projectdrugsampbitches
3,0,3,0,1,rt markb_lifestyle trash rt b_dot_conto pointless bitches club rt rooseveltchaun smfh
6,0,6,0,1,rt marlin_fishyass bitch get chalked b catch feelings
3,0,3,0,1,rt marlin_fishyass damn hoes askin niggas smoke bitch u getting smoked tonight
3,0,3,0,1,rt marlin_fishyass smoke would smokin hoes less gettin fucked
3,0,3,0,1,rt marlin_fishyass yo hoe choose let choose fuck friend momma
3,0,3,0,1,rt marqsback vianawf twitpic reaction find love life selling pussysold pussy backpage
3,0,3,0,1,rt marsasteenhoek rtsamp ill take micamp say fuck right pussy
3,0,3,0,1,rt marshalltaylor_ got niggas got bitches
3,0,3,0,1,rt martinsopchak thechriscates youre fucking pussy isnt joke girly little bitch
3,0,0,3,2,rt marywcvb charlie baker make final election eve campaign stop swampscott high school wcvb wcvbpoli
3,0,0,3,2,rt marywcvb congressional hopeful richard tisei stops bakers swampscott rally still charlie wcvb
3,0,0,3,2,rt marywcvb still waiting charlie baker take stage swampscott wcvb
3,0,3,0,1,rt master_ slowly moving list bs hoes already know nolan lamar stock rising lol
3,0,3,0,1,rt masterchefsweg basic bitch starter pack
3,1,2,0,1,rt mastersleepy jefdabest cranberry juice niggah cranberry vitamin c youll piss
6,1,5,0,1,rt masteroshi_ migosconcert turnt af last night bobbyshmurdags shut bitch wit hotnigga frfr
6,2,4,0,1,rt mattancheyta dumb bitch
3,0,2,1,1,rt matthasthemusic selfpaidyayo ogmaco u aint making music sip henny u bitch maco winnin island f
3,0,0,3,2,rt matt_simonson oomfs teeth quite yellow wbdyllon_
3,0,3,0,1,rt matthops conclusion lois lerner giant bitch
3,0,3,0,1,rt matthops cc rosemary lehmberg rt comedycentral ill show chug beer motherfker beerfest
3,0,2,1,1,rt mattietrump win since pile trash jairusbyrd went new orleans buffalo neworleans fuckbyrd whone
3,0,0,3,2,rt matty_kem favorite shark megaldon least favorite mud shark worst
3,0,3,0,1,rt mattyfatass pussy bitch kick ass gta youre chill fuck need v basketball
3,0,0,3,2,rt maxabrahms americans claim isis local threat reply mean iraq syria turkey jordan saudi arabia leb
3,0,3,0,1,rt maxdelacruz happy birthday bitch whitecholo
3,0,0,3,2,rt maxicat charlie rangel rewrites history gop think civil war
3,0,3,0,1,rt maxin_betha wipe cum faggot rt sbabylife contact lens wildin cant see shit
3,0,3,0,1,rt mayaangeloufro ready slay bitches im even half way thew soak
3,0,3,0,1,rt mbw luzerne_troy balenceeaga aienneluckera bitch awesome
3,0,0,3,2,rt mcnarstle rounding cnn ebola panel tonight monkey film outbreak
3,0,1,2,2,rt mcnarstle czickenshack go drudge report every day hoping see story tranny army
3,0,0,3,2,rt mcnarstle shes watchin eyes shes makin linguine amp clams body know
3,0,3,0,1,rt mcnarstle yes bird tweets morning lovely remember youre hearing bird cock get rock hard bird
3,0,3,0,1,rt mdizzle dumb bitch saidrt msvavavoom matter man says way hell truly respect u hold sex
3,0,1,2,2,rt medzu black girls ghetto though
3,1,2,0,1,rt meechisdead cant wait till u amp ya boyfriend break nigga act like pussy
6,0,6,0,1,rt meechgod _sqquad bad bitches backpage might find one yo followers wheretheyatdo
3,2,1,0,0,rt meet_nallah mckenxcassie yall hoes worried yall eyebrows yall forgot yall mustache lmao
3,0,3,0,1,rt meeting_ajerned fam rt pbs_impulse aint nothin cut bitch vincent van gogh
3,0,0,3,2,rt megancammalleri thank perkins student section participating yellow really appreciated
3,3,0,0,0,rt melecht apartheid no_cut_card pedestrian check show freedom papers darkies
3,0,0,3,2,rt melissatweets scott walker investigate christies bridgegate perrys drunk monkey dem dagate men innocent threats left
3,0,3,0,1,rt mellopsycho apparently current hair trend hollywood bitches look like lost fight weed whacker
3,0,0,3,2,rt memphismsoccer nd yellow card issued temple
3,0,1,2,2,rt menshumor cheating good woman like eating trash instead going steak truth
3,0,0,3,2,rt menshumor kim kardashian babyin important news took trash last night
3,0,3,0,1,rt menshumor monday whats ugly bitch
3,0,2,1,1,rt menshumor one mans trash another mans girlfriend
3,0,3,0,1,rt menstruai hearing bitch tell story u think lie lie lie
3,0,3,0,1,rt menstruai rt ur sassy ass bitch
4,0,0,4,2,rt metalhammer london evening well exiron maiden member tony moor busking outside balham train station
3,0,3,0,1,rt metroboomin coming soon bitch nigga monstertape
6,1,4,1,1,rt mettadamnfool rt _moonwp_ dykes hear ladies free
3,0,3,0,1,rt meyakardashian bitch fucking insane twiterdeze_nuts sentence describes words
3,0,3,0,1,rt misskathevo nofilter getting money aint worried bout ho matter occasion ima always get dough
3,0,0,3,2,rt michaelarenella shy girls cute
3,0,3,0,1,rt michaelblackson shoutout chrisbrown beating another bitch
3,0,3,0,1,rt michaelblackson tall goofy bitch walked club sit britney griner lookin ass
3,2,1,0,0,rt michaelgt happy birthday freshman faggots cooopster chase
3,0,3,0,1,rt michaeljdelaney beyyourmaster real lilbitch short fuck
3,0,3,0,1,rt michalasmith zzachbarness trippinc date hoe
3,0,3,0,1,rt michalasmith shout faggots took million one selfies phone zzachbarness michealallen
3,0,0,3,2,rt michelebachmann charlie rangel apologize tea party members ill set meetings explain outrageous comments
3,0,3,0,1,rt michelle_okc got cookies bitch ate one
3,0,3,0,1,rt mickeychristmas time go studio make really good music act like dont know bitches flexed since
6,0,6,0,1,rt mickieemoscoto really bitches lmfao
3,0,3,0,1,rt midniteboss fourzerotwo fix fucking snipers retarded piece shit fucking overpowered fuck aim faster
3,2,1,0,0,rt midniteboss snipe youre fucking faggot fucking hope snipers get fucking raped suffer cancer
3,0,3,0,1,rt midniteboss zrgrizz stop paling video games age fucking stop playing like pussies
6,1,5,0,1,rt mids_areforkids nigga talkin shit around sittin quiet yous fuckin bitch dont fucks real wr
3,0,3,0,1,rt midwestmiles hoe ass ref got hit fined fighters
3,0,3,0,1,rt mikedevrnja savannaasanford sucha hoe gayd
3,0,3,0,1,rt mikediggem badgaltitii see girl wit nigga like bitch bet snatch aint even gone lol
3,0,3,0,1,rt mikediggem eaaaazzzz mammas ig aint ready wcws got sum bad bitches sleeve boi lol magician ass nigga lmao
3,0,3,0,1,rt mikediggem _kkz threw pussy bt neva caught gay
3,0,3,0,1,rt mikediggem treyzupzay jamesynba dattboiiraq _kkz _kudabrazyy thatboysmurf fuck yaw yaw nigs
4,0,4,0,1,rt mikediggem googled number found hoe
3,0,3,0,1,rt mikediggem hate bitches say aint cute lol say trynna cute
3,1,2,0,1,rt mikediggem ugly girls fight pretty bitches hands lol
3,1,2,0,1,rt mikediggem yo niggas would fuck broke really yo niggas bitch fuck yo niggs g
3,0,3,0,1,rt mikeheadlyy havent sex forever bitch could send emoji id catch nut
3,1,0,2,2,rt miketinnes aaronworthing corrcomm icampintense carolcnn cnn glad charlie agrees carol cnn assaulting girls ok
3,0,3,0,1,rt mike_hall schools bitch
3,1,2,0,1,rt mike_daniels_yg last bitch bitch came da trap tryna vine da dope fuh likesher funeral days dat
3,0,3,0,1,rt mikeyblackheart never talk anybody dinner family hate everyone defends people call cunts
3,0,3,0,1,rt mikeygotsteeze fvck friends amp fvck hoes
3,1,2,0,1,rt mikey_d sam guy fucking pussy
3,1,0,2,2,rt mikey_hands yankees offseason plan sign sandoval move arod first base shoot teixeira throw corpse east river
3,0,2,1,1,rt milesm_ ghetto girls start fights
